pH,turbidez,conductividad,sdt,etiqueta
8.467217341501293,24.377882691631022,34.45393184115319,15.871836885289866,0
7.930611923241644,35.979264241186755,37.74744575000673,26.187223109570272,0
6.496789203835431,54.855710891880015,12.630337499258534,26.202267893583617,0
6.013805292809006,27.757994762488917,31.45953621537268,27.341446371602075,0
8.038653571137086,43.54606901595115,20.606839457521644,28.264811051129428,0
7.767143359619043,60.36545961227216,36.51656603555909,20.22684797721876,0
7.822517920102468,66.46644365603495,18.625924302189677,20.030325893743992,0
7.928175866714865,10.295143665032656,38.25563404789371,25.965903579335503,0
6.185111629335226,64.86113376130461,26.695943159420423,22.999278615555305,0
6.896164321360682,34.44814051556767,47.59573957199592,24.03933754515407,0
6.289672648812824,18.077107180927083,17.225795877547743,25.91585338872202,0
8.157758564688983,32.13950293667829,24.960521339909825,27.80010683635133,0
7.558245317068895,68.60228027,16.311993807142386,16.759903137030715,0
6.827245062131623,34.48326657950087,47.138357494585385,17.51165905279888,0
6.158895875715059,23.01261272012557,45.33889542847728,11.87963879681738,0
6.777455804289156,44.3380598021708,21.801781853175918,21.56560281992348,0
6.812958305066868,16.810193314473516,37.07939375,10.718845475934842,0
7.824015446,5.3104329676064745,43.054443607646206,19.3119603626492,0
7.593893678388033,9.021580533745446,33.09763084077957,20.85289269415153,0
8.218031856440817,8.963208727044071,32.12672197752825,15.730825042565687,0
7.180537312904873,10.633188545860603,21.19038705421716,21.81666521138021,0
6.298985614845754,9.717902085458707,15.53790517662417,10.610004998780989,0
7.783111968057487,44.86123213622502,46.094198802226416,10.746963774984287,0
7.901962621542244,12.731605907940136,46.21588617220656,26.452011213193167,0
7.403192994,24.196709832670425,36.05785537638418,17.20381282822526,0
7.927417949886403,62.77518869342083,24.883132059850624,12.541210253037695,0
7.234488990910977,33.177314818401065,25.269963835281114,20.44486520109609,0
7.306832073454985,46.7290417,39.5863158,25.399871061972217,0
7.068852545896374,12.062390984114089,46.09018987819793,14.316420549936865,0
6.063547816860238,13.460231316606954,45.70928412207446,22.457809516380003,0
6.269728567483261,2.8608031386535204,41.63527074258971,11.70694929987536,0
6.422337657680411,18.770026072834455,19.29095833931223,22.591153937834733,0
6.696475847579896,22.09679368148462,24.28811936038979,11.086640696458076,0
6.442526210691867,8.767586176734557,20.612943284625544,24.97290468,0
6.221756334392639,45.88569802922788,25.48985962161362,16.351735905222334,0
6.301589677751502,2.7857989134956784,14.638106024351549,10.002693860089709,0
7.151946920081814,41.83776348664213,31.724272054514277,20.2225827847446,0
6.515834296014481,60.87871193961437,14.569277416504166,10.937038170552064,0
6.910674652620188,62.35825038027435,42.413547297249735,15.52339115641799,0
7.258543177137142,31.43264322589732,20.881059112596454,24.139529749114324,0
7.725987071573414,32.151258174915164,32.52045275,11.253792432437317,0
6.098280349602748,5.387842810561216,45.44300532733541,26.78676984712005,0
7.998525997272607,46.95355178,36.733340023793374,10.076398453171665,0
7.569750973727269,57.48815942609919,32.252395888950744,14.936477384038046,0
6.20439758,17.125853822329912,24.324682618384276,24.81808112304143,0
8.183946560266943,29.49106171433553,24.65407269621152,16.325402994586135,0
8.302181001329533,58.718753573568925,37.44050429753122,12.03784776132027,0
6.1526949,61.39843273636016,49.77729572640437,17.20467837600856,0
6.6921941203680095,17.022598618495817,37.14988921427639,15.40786572769051,0
8.015503199482653,38.53994442,33.19576986006095,26.854238043211097,0
7.870649225959146,13.474520544507897,39.76471938909136,16.26695835170286,0
6.461302548390943,7.131513489768958,29.67781326678129,25.778649435520144,0
6.523373308341776,63.77843509743703,14.28540901882984,27.837442896214696,0
6.926180256978455,57.43552529624764,33.36727900336057,18.67634839153059,0
7.211307462977553,53.20244312622217,48.38976081120445,28.19886287708784,0
7.545636929,3.4136423169198293,18.661511809591065,17.546361079263857,1
6.922284098924431,59.06101548971802,38.22018585,29.281568329802163,0
7.15633679,30.66308531337686,19.635480169044147,11.78579049051146,0
7.868677345334391,23.967658630710176,32.361452009977086,23.740385330064854,0
6.091708007226495,38.253345271776354,15.673705086575346,19.87628080913857,0
6.631092360860052,6.394726990648908,29.114095577811035,17.752976109112943,0
7.783373964711381,52.96525845466792,40.73420649801935,22.65423757497202,0
8.238017094217998,40.77045538218072,25.20771792108132,24.077141832686625,0
7.279193605289166,13.061306781121726,37.26664553051428,10.08726539300618,0
7.330283713163289,13.176253983833192,42.22709851000971,13.339061774943977,0
6.267930028,12.897405610087196,47.23275714,24.26092101268637,0
7.118530917058637,3.9901671286353793,20.91639911050724,23.327708271564127,1
7.331543166137558,41.145891456017935,27.174004800753707,29.320950102573544,0
6.6061762590868245,58.82437243119557,17.791808506555864,25.22075580501566,0
6.673108077373453,1.224874979117202,49.714373082018255,29.01545415462676,1
6.943210407761557,3.4303251479891483,47.22603678112322,24.05081003069614,1
6.050177994444316,40.093919368086205,32.518370950661264,15.961044172788863,0
6.8051979139579455,57.36469797702366,43.997265186304006,12.107298445017127,0
6.528620017491361,22.87172233980435,31.7964031363376,25.636477266898712,0
6.818743380444786,24.473007916540556,35.696256144104865,22.88298442951832,0
6.299405329548128,41.74425482477432,15.38672842040863,10.963720247865924,0
8.226318201849738,19.19490223869029,40.70027598,17.201009318019565,0
7.483981133885122,1.8625856254378887,16.853112378138924,29.135996309685723,1
7.697755797861224,51.46599626711173,43.39056994959608,20.008022914204027,0
7.972928096518346,43.79549390590172,41.71706733147467,18.65458272039409,0
7.2461054973226435,40.652919933896136,38.93229851,19.15399210318588,0
6.217300720218559,51.91788902942762,13.37409445994096,14.177654480103277,0
7.342766354546369,47.26615862934263,23.518877525922488,17.374143417295905,0
7.467102795052198,14.41173917248248,21.99827765661203,17.396265119743532,0
7.8635986854608255,24.673673286034575,25.68518348391773,11.047100403749448,0
7.079148865574199,8.827709918,15.330424377025864,25.351352570358365,0
6.318950757,9.089990939251672,47.60439727518039,18.33008863807758,0
6.709439764496811,47.33370224495775,33.04448515,26.443597736328467,0
6.907705740996588,60.10200748877487,23.609923805004897,27.00696002239791,0
7.614793103329003,67.39128087027973,27.08529764882277,14.23988109397316,0
7.426945762,43.98429822846111,28.993696539183755,23.14706964340257,0
6.890241814744615,12.887092635266988,34.82258466770345,19.44563608325964,0
8.466288122,7.395524181,31.59581825246692,27.60313476,0
7.514437048392217,56.899568007573045,46.93689498214786,14.314813583529082,0
6.593066979339986,40.512953345199946,30.88461235042155,23.556264006200884,0
6.254456181551009,43.27995147096039,49.70200456328588,22.15504244505445,0
6.382147848,54.702346212829646,44.35414839431364,15.906029551436657,0
6.614894320961271,49.229405941271615,19.92339954557876,12.732018073023452,0
6.401703433,58.41207769992677,47.36261815646882,23.032795209545533,0
6.4664175601282645,3.934973382191493,16.421923119648092,24.771949162646614,0
6.712737921734618,52.32644457225534,43.06308892266528,16.31254688,0
6.433433988236887,59.55969301254668,26.463685152110045,22.89665208044628,0
8.241913561566063,20.029452972082005,45.36302417691264,17.902618152230065,0
6.200584364154105,44.83130918,44.98615422408312,24.26413766565236,0
7.311278473925636,21.991344468588046,42.6251652,13.984305497881062,0
7.025992067474154,67.05797465377178,42.02115657966833,27.804300052723487,0
8.455946542271516,2.3396500704852627,23.577807285725548,15.748191929311597,1
6.280097255420131,40.58549906830685,15.074932755947582,17.355719755123058,0
6.994638997614354,11.655248293466055,27.313246793076136,11.161839041606996,0
8.423676083188422,49.85541436240111,18.59393156948733,12.230244246425528,0
8.163767815,12.312319839306346,38.40814137829355,20.31723805424656,0
8.042680177,16.47682833288503,25.15178960843585,15.35185353455943,0
6.644757068,34.60595677320307,49.07318763267676,26.70960451484389,0
6.427218968475165,64.03844649978147,36.35693893912261,10.293867773099077,0
7.671608049811077,14.82000605035796,43.25426141810571,17.58188097343872,0
8.323439972818964,10.096801478267247,17.03593756419024,16.746910935381855,0
7.391907232534825,53.12837822978214,44.75655032635966,10.38655261835202,0
7.429031724,35.04336726337517,47.06477323950899,12.487367980010204,0
6.699947734150711,63.82495787,30.508352915119563,18.272853498372704,0
7.923732332979842,10.26301900118896,35.03761163453714,19.857291688948933,0
6.4676093713938085,45.21495251161275,41.06277243431383,18.085794945097383,0
6.809198091010609,16.301540230627054,18.64386783589568,20.61875356824188,0
7.063591096541042,10.973230005614752,31.09751090561081,21.90263349811363,0
7.269025946711137,47.84005906100894,27.149195055347896,10.198476422556713,0
6.606024331037701,41.557923393611325,17.562211702165467,19.28190318907008,0
6.287092061848009,52.83792208536319,25.966308047078197,29.26998481775177,0
7.526550106104081,21.66238035123277,14.590547756648755,20.38064560259097,0
6.721576383,31.35801594675329,12.980852464080506,23.550845349179063,0
7.453095553556531,28.383017343129293,17.136318987883264,16.237277158337662,0
6.385906788185506,68.88626247765599,48.59837424038861,25.47982756305525,0
7.202850254637044,20.45742697175715,32.88212236401064,25.45842964,0
7.331473581378964,20.63720668427368,48.70124212382236,20.42592095308278,0
6.129558842056067,24.818374618002515,28.43491937654501,29.52027646558427,0
6.841510695484802,39.52158569,23.849013057239866,12.511004295253068,0
6.336036692347435,17.662592098462166,31.233390787929277,10.33895329779162,0
6.158437426181919,64.07029582654917,28.701444168050585,25.40316423514192,0
8.474900580974863,18.597989540638444,16.01525800194627,26.14311074729765,0
6.805884612436808,62.707101209213626,36.35139995822784,12.404144582411526,0
8.024686114636587,7.243254455260926,20.209450935364785,15.311656659172122,0
6.636601636909409,45.95938916797566,35.544342286117526,10.35104726733258,0
7.703756805559824,63.48898629067706,36.70764151112983,15.866172215611291,0
7.900569649724217,11.812460687876069,17.77694441888863,25.46283747837343,0
7.489096852,67.78288720694785,14.33128583020539,20.35921055425158,0
7.178940471375396,31.70183522908582,41.66894027060072,16.961911863365764,0
7.029602285368171,66.20005759087171,29.472416103234167,17.434785898126606,0
6.872170666357488,47.37740305410329,14.21022422920808,10.027072514309364,0
8.323822860619565,21.111080891148607,49.80492005245115,15.996010551304716,0
8.076548519469323,13.18117674419745,14.195661317861932,22.92917483275861,0
8.412567276666282,21.26145323575696,38.41133869662502,29.483888876327143,0
6.310743058713862,6.511218648387249,49.37979916000972,26.94121653967799,0
7.8271686880091105,10.070757644033083,21.08884396020517,10.471899292910582,0
8.345851142052595,7.326230824,17.405476010113453,27.97121209349679,0
6.453082665414151,29.606048061909043,16.6126277,25.66396826597252,0
6.166240668416943,55.69048633803105,23.524455607568637,25.607522471419607,0
7.852801623225147,9.896848795143814,15.839740818404575,19.15991518007143,0
7.436182783,9.122430322063511,38.302130984377015,17.960105859090056,0
8.104571942,45.04002646621316,14.367088328942383,16.058314576663854,0
6.349430941565724,13.80280873776464,31.358040869692008,11.313897179087316,0
7.988168279649725,6.8327026676294125,49.87448044641312,14.56470726987398,0
6.5040683001193615,11.679400474390434,42.93087024122872,14.932072699560493,0
6.409139857164261,64.66119771137433,35.37833865277841,19.681541394204032,0
6.410664494827483,57.50298769433336,23.63763758989124,24.94888813193388,0
8.036436800578455,24.784519364856585,35.708041779082265,19.476196567958933,0
7.662993052,45.90745371291749,32.027575628642765,11.156888988943212,0
7.307663561922798,37.609297156762665,28.19116858783412,29.15579601976408,0
6.897076210308756,47.39869844377947,16.96699431612758,28.854486381882246,0
8.193001352,47.78698067239316,45.69096017913773,25.70379086296817,0
6.981112768556589,44.011381054199504,29.091816655210256,29.82655803128441,0
8.041498598678942,18.6270957976116,19.39565544918907,20.889646656005254,0
7.097837271425546,2.730449453397269,25.974855333337004,29.255367005064123,1
6.942361073562269,31.889674739307612,27.736930596099228,11.512100812335015,0
7.156699464174016,62.36817192834927,43.44644003154122,17.313614965227426,0
6.753444685410355,39.86480809630032,39.87734646133328,14.507625360135316,0
7.869023450440627,58.26737291913356,41.23358595837091,13.9166616826854,0
7.256800975231198,69.41370400728597,12.419188048288596,12.816058977853524,0
6.580531737867044,11.45313428967934,27.813851930830936,22.448272831319933,0
8.248936433,48.42443473993876,30.291077762142297,25.62643711,0
6.959728053433029,47.20055015900172,12.729306519276154,21.565967988407213,0
7.358882152784972,68.59688131507949,21.87290193,12.939254191764194,0
8.266180277411367,68.99205137669603,40.891013278641125,26.222475398669417,0
7.56059499,48.06750282068906,17.210168817701962,22.719094143274567,0
6.292245102,17.05303544,32.34178499519848,17.76331412253991,0
8.349580309033687,55.89890866914193,20.177671136655025,23.48260591072126,0
7.569270132678545,7.492039394772667,12.460589436467943,15.198099584856656,0
6.837264036642715,54.64895129201401,21.16565538878257,16.90384416988421,0
6.348180181658468,63.71372869012875,49.08320268658204,28.34971686263981,0
7.985062973,26.798337633790467,42.45841025,15.810090113428409,0
7.550181889821284,44.144470648815634,48.46391248419927,19.39976536315873,0
7.333652729940804,30.10999124677784,30.53845366920177,27.80282274792029,0
8.234731457627394,30.643553849168992,16.169975549745132,24.15442700535055,0
7.971493028061326,21.725962237568403,32.82246058100033,11.244064523294057,0
6.379187199331878,53.349073431522726,29.266338713278515,12.946060885579406,0
6.779305169488871,65.53235949165537,44.085569144105406,10.156831815438336,0
6.6212228495361645,65.85256014641227,15.727138069801295,22.618435804583267,0
7.859865731431692,12.234689941245367,30.55316320682757,18.953468508208367,0
6.0838310868394485,61.23205547595962,17.701849258371404,12.68549701804551,0
7.424724212178291,51.62020089989855,24.33768522182228,29.15868242113541,0
7.906146714351726,17.69861804832025,40.01956894073639,20.5931944789124,0
8.191914091904373,4.709922904506019,30.08868891601313,14.837865882257784,1
6.855204371789768,18.759808681906456,26.283754835539234,20.01207142309415,0
8.053143261680033,63.85457657,26.990098585661343,23.59240665470216,0
6.276579342388018,44.32250724270406,29.45897719942749,11.52478435947129,0
8.116130729336295,50.47382626285103,41.83062866580816,15.49407630095784,0
6.318721655829956,18.00066457763671,45.899218179728905,26.139309817679877,0
6.993218226400918,50.35717089023742,48.30271808714927,19.193297408053223,0
7.993238414448884,1.968505439454663,41.90232867770121,20.931542840645896,1
6.374793568371935,26.272494204110966,23.985462038424483,18.656320044189385,0
6.573128488081604,43.87273439796319,38.14911883128861,10.877998852860102,0
7.805631420982666,10.226759587892415,28.62891871410489,13.31499559640312,0
7.800091341365186,57.61025021128543,21.677483637749944,18.910832774837814,0
7.602869082213243,16.452190916834304,43.95312001818506,14.183709308158557,0
7.734871111167751,45.65967789729124,13.46020126056835,10.999580573193574,0
7.356811108368991,28.36379998027308,46.266955701146095,26.872993281036475,0
6.629497647267382,41.72305168,29.53614366,29.62385058328232,0
6.864239983759799,7.521538684023569,36.21365611871465,25.86285747993479,0
6.453994292003564,1.1838959945125127,37.05544904381974,27.07569843409334,0
8.271126403,63.66950991662108,46.01447414684839,14.839542606340908,0
7.458479486915301,18.874100613702797,36.19344792235388,29.212539510263998,0
7.002128542,57.377390194632135,35.32947622088235,13.938514089068567,0
7.155014509110332,69.95452103305401,14.53277754130622,29.02859620723665,0
8.368208349029539,14.800188059923782,31.699504833917757,29.89638587931902,0
6.3833785077902006,18.56195188283489,17.706422031047584,24.23445611492097,0
7.465574580041993,46.40018513,40.02248321141646,29.62287463583644,0
7.264721697211165,67.58140442204349,31.46443299088163,21.390795591342076,0
7.528635589,64.10700437335207,37.84865560991743,15.190835663521806,0
6.045275459552101,35.201286404590945,13.583570222890602,18.739917713312416,0
8.180309772360378,55.65771977687073,15.222096609740522,21.87121870757572,0
8.330295706,9.502209716993072,39.220288746381925,11.46163124,0
7.412832958973023,68.42067289428086,14.739204767949587,22.446865292344924,0
7.741627059692231,67.50472638251905,14.707755655079826,29.62355673524589,0
8.306248453,11.461027051541969,12.460122058925725,13.802152995674552,0
7.768096585783496,20.959618736217465,48.34705313538024,25.851902325767668,0
6.381347607285654,7.010849825473685,40.025317659442265,28.15797587559239,0
7.440720900417033,19.02023192287258,25.42355352307844,28.87403185640441,0
7.516787616,57.11690525906447,23.268352088930897,29.202712088108942,0
7.060326678255965,26.482092501568165,25.288722730342283,20.42919277442944,0
7.841110589061807,6.187787700273086,41.43683418488492,29.546158159830075,0
8.335917536922537,23.95578673452332,37.13208322067575,25.146204142688777,0
8.313921282266941,68.6968334,19.037431578963783,13.233428724739236,0
7.1270984285103305,44.077851668144206,18.616154742695205,19.53800213,0
6.283095114601888,29.131266248431043,15.739034689109095,24.36662350744008,0
8.462102997405836,11.65769594,37.091503348650846,14.946806316381666,0
8.097245216114835,69.03237580985864,41.04616116442597,22.812303670977748,0
6.311656703008167,57.459430648419016,22.07176427635015,23.332009580932382,0
8.302104706543432,19.70341117156436,12.795908519174686,13.253994876171316,0
8.174740905155321,4.904808700483262,15.12252336410424,21.30170624905513,1
7.297095142815181,3.9637890164290623,48.77868132411116,25.43253821957215,1
7.478188589362324,8.426470465387368,23.22690154414197,19.97791329071884,0
6.997506759675326,40.65380085300952,41.23047961784908,10.24206233552215,0
6.136904097055078,65.01343948438446,35.737215616462024,10.180769381585844,0
6.837993104114752,34.772039960418915,26.513706306810043,17.140586879400246,0
8.007133621,59.00618377,19.81611596343109,28.52388136863564,0
6.011580057511507,31.212063390186547,16.612683890057443,14.573535592072176,0
6.833747929227861,49.600848203747766,35.37049278547693,22.687273777433745,0
6.995421733977358,51.23109161005506,41.43608366423594,14.44151741386641,0
7.343489007344807,12.177459413233706,36.46836163456297,16.433399793190972,0
8.299639041031902,25.285124128306823,32.15148106346801,26.96084179202968,0
6.865864985914903,44.61115095766167,13.594146490402178,24.57722884539894,0
6.867383004740569,4.948762572905633,48.80257354858659,11.907985546264213,1
7.843753120274371,25.30781314340696,42.35113928287383,18.57404041972867,0
7.130544852224518,37.435962639683474,23.12723739463666,10.583395272905287,0
6.561512057349955,69.73571451,49.23887251563632,19.61780293206018,0
7.131098790331734,33.21734938357085,34.87150040618024,23.24868023402136,0
6.352142551,57.12397299800265,34.132061011875365,12.370052471963032,0
6.440967466265558,30.244709954663243,40.42678081832222,15.777698778183314,0
7.245919432,55.74735058337962,42.84725194742523,17.95673251004314,0
7.047313624,41.67903611340759,36.94618707859711,28.390620493120995,0
8.287114753,62.06168090516788,16.867638361915603,29.86510030845928,0
6.905984747791583,28.76597866450769,24.85416522779094,10.898225979912317,0
7.451470875695109,42.30130938750352,47.26717833238989,25.22015846990784,0
7.580660719798826,44.10130764331792,20.53539325006637,17.434481328046864,0
6.032736141470834,29.21680592603313,26.142346905825505,17.84916372,0
7.658843430041776,10.101843058123706,28.418921551879446,25.08529946694045,0
6.4450899171743785,6.549158483863488,28.697389608389184,28.36852864290817,0
8.402675793673637,1.167008541974317,35.29170413479197,29.018571890050968,1
6.371656819382783,61.14739849716502,47.836881834298886,21.54245172076641,0
7.036560309,16.55324385670862,21.14632304963519,17.142423186010056,0
6.21337417,14.805472449723764,16.61705229943489,25.750981717175584,0
8.492185629614868,51.52247802982458,19.503878614677618,15.020027665246005,0
7.255487525828107,22.401127916117424,45.70314620795224,21.281480576670354,0
7.488462543300109,35.42312846882856,36.54081088089783,17.17156923049746,0
6.167691193471069,11.37577457082194,22.864457991088084,23.132621474157524,0
7.874901175997945,67.18220050233785,43.00598368080746,14.807978257870138,0
6.524763982738964,59.610698001206615,44.73205986181057,13.831858914696516,0
8.245135723601784,60.46527360755023,44.16754487023056,28.364781733508742,0
6.512849101205018,28.474162400040363,46.91920827830307,12.036073658990738,0
6.476719301659166,53.36528496,21.58515876658774,20.11915815469863,0
6.091374169620237,10.07133087728461,40.691593292358576,14.417055659260178,0
7.180167362774999,0.6033301814246195,29.50050089641732,10.77859926651335,1
7.412102833156541,1.3981052804619687,43.995945009822336,10.720376365828528,1
6.164271598570881,41.06212161831923,39.68264573,13.504435442116549,0
7.938819041737526,31.87764336735585,41.50500296698954,27.335407090120004,0
7.133222086870069,36.261074423596384,36.93414983188072,15.649574879540534,0
7.310975673,0.5224198292053583,18.742293239848863,29.00918341150592,1
7.101906867,29.58806338,32.71102291808366,21.63244585978387,0
7.001907652188315,50.26477128406026,49.41745010193131,18.732283795375324,0
7.399100828270544,30.98855913772051,47.62074652689052,21.60177669338909,0
6.388100614826781,51.25534444185556,13.640601960286444,20.33396770452536,0
6.454820326238178,16.311327507778437,18.26296299771861,25.175525075146503,0
8.154464052533793,56.91994031372078,17.005693391273354,15.649921319457045,0
8.365288655334082,41.19018683174166,39.587236579441225,17.061007832006048,0
6.933273290699383,14.753416960093436,43.07584253456391,27.881886050665013,0
6.676861682858885,16.570433309768305,20.11343191980553,28.92913026300811,0
7.609998858097539,43.9621325198676,31.22240233,27.85116454972949,0
7.021835427745241,58.09577152487103,43.9467150644256,18.38895987914627,0
6.063465889150862,29.09394474204086,39.84645870111753,25.607310060137635,0
6.390381493415476,18.081030038931456,32.60501380869023,19.526714666021974,0
7.789930572118494,60.69081248374203,34.43321223743337,19.950797042922044,0
7.647309854775378,46.84878042255844,31.31770078281864,14.09360218114568,0
6.0677399812587085,31.365984109815354,23.306841150115183,21.82260606517033,0
6.5549304048323735,34.15301366955113,33.47083572864261,13.722717955066958,0
6.577686991470179,14.297952755547747,38.17764147790345,16.631293981343873,0
7.679731858996821,43.87618410453908,45.186270802710695,27.100604032398703,0
6.049276344385911,25.111975738002204,36.17907145121143,14.141516184217105,0
6.260271454961434,69.69516236720445,40.92261841,11.423165703468657,0
7.999790213432973,33.612846068332146,18.08272212827377,11.380151852256326,0
6.446361655135834,34.01199243327292,29.53918402795201,28.81569041006216,0
7.631865269629687,39.60962511874703,12.354601553429545,20.138408759236693,0
6.595456952616816,64.17292021831227,21.373796851821677,18.18824143634037,0
6.248603481898363,56.05726699018252,39.605545174294186,26.217571620158367,0
6.607930477498635,31.57910489,49.68877815127581,26.71651855821032,0
7.805667329639148,50.30894861809572,15.768767784314203,16.64382066231209,0
8.139241170265715,41.03648491465332,27.256784002728956,23.872361149475907,0
8.075549661,34.46569340908742,42.40269681056806,25.42245631703773,0
6.992958824046137,13.462104094904536,19.753354115898155,23.09301373731909,0
7.670212841426615,32.47553844184237,33.09322807348688,13.031901496001987,0
6.512460738539552,17.207301091580224,39.85670924912765,27.51766167034114,0
6.732869325652533,64.03895048961583,35.40744711,20.781891054720173,0
8.240839546,23.478476944744287,19.14493991538581,15.649448527400072,0
6.0325048087768405,66.65848101733606,25.504613610058097,18.50456370875388,0
6.213771327,37.31387030662978,41.78408781044509,10.751421807978147,0
6.519715637865068,44.20810650733122,33.06060753701664,12.55733602444835,0
6.0663305096845495,38.00583111425294,12.198725314630684,25.310935010317216,0
6.453588587724493,9.056643187669062,40.91764888106757,10.000232695107323,0
7.457603902,26.307485330555867,13.341831487729085,18.331316569645843,0
7.053561376481245,6.940227859433676,40.33788374378682,20.45020362171177,0
8.231679277692438,43.60678309283672,19.694261286279023,11.092688400019446,0
8.043608904346103,31.281193664030724,48.40679224453645,29.461563259446656,0
6.854543379,54.45894800996557,25.98174854947921,14.522506624993438,0
6.648558583578232,15.432933669955888,24.423401420847007,16.083974392725615,0
6.949231020418168,11.519624090053444,17.657745912632898,16.078850245100547,0
7.475737356287019,28.443256167463748,23.612960188628165,14.608333242346998,0
6.670159102057191,64.86097682528668,45.31272894947162,10.029476441726228,0
7.560372269622835,49.729527050868825,49.86070483,24.58689588175993,0
7.023529130478101,29.324653735504302,25.99576215926024,29.336909995985707,0
7.380117952,36.20905188280174,29.047203976272616,14.485869665700902,0
